5.73074,0.301795,1.0,1.0
5.722372,0.299119,1.0,1.0
5.721602,0.292108,1.0,1.0
5.729601,0.294405,1.0,1.0
5.729673,0.295804,1.0,1.0
5.731578,0.295939,1.0,1.0
5.721683,0.295037,1.0,1.0
5.723355,0.296045,1.0,1.0
5.727052,0.300903,1.0,1.0
5.726318,0.299891,1.0,1.0
5.7249,0.301429,1.0,1.0
5.727683,0.304423,1.0,1.0
5.726255,0.301301,1.0,1.0
5.728543,0.300984,1.0,1.0
5.731793,0.301226,1.0,1.0
5.730839,0.297194,1.0,1.0
5.73376,0.295438,1.0,1.0
5.725188,0.293222,1.0,1.0
5.721223,0.293861,1.0,1.0
5.722189,0.294177,1.0,1.0
5.723744,0.299304,1.0,1.0
5.725012,0.299728,1.0,1.0
5.727575,0.304506,1.0,1.0
5.727574,0.300302,1.0,1.0
5.727729,0.302577,1.0,1.0
5.733974,0.293244,1.0,1.0
5.730435,0.2945,1.0,1.0
5.724975,0.295357,1.0,1.0
5.727073,0.296892,1.0,1.0
5.722135,0.298405,1.0,1.0
5.725331,0.296571,1.0,1.0
5.722946,0.299582,1.0,1.0
5.728196,0.299496,1.0,1.0
5.725074,0.302601,1.0,1.0
5.729521,0.302261,1.0,1.0
5.727891,0.302788,1.0,1.0
5.724127,0.306135,1.0,1.0
5.726305,0.304845,1.0,1.0
5.733901,0.301083,1.0,1.0
5.729811,0.300921,1.0,1.0
5.734308,0.301782,1.0,1.0
5.733165,0.300256,1.0,1.0
5.732012,0.298016,1.0,1.0
5.727421,0.300159,1.0,1.0
5.727436,0.300172,1.0,1.0
5.726904,0.298131,1.0,1.0
5.724443,0.296297,1.0,1.0
5.730372,0.296853,1.0,1.0
5.729531,0.298441,1.0,1.0
5.719312,0.300787,1.0,1.0
5.718215,0.293614,1.0,1.0
5.723757,0.291744,1.0,1.0
5.726716,0.291583,1.0,1.0
5.724208,0.294458,1.0,1.0
5.721495,0.293747,1.0,1.0
5.723713,0.291033,1.0,1.0
5.729625,0.294646,1.0,1.0
5.741409,0.299379,1.0,1.0
5.7369,0.298631,1.0,1.0
5.747683,0.298872,1.0,1.0
5.761097,0.299496,1.0,1.0
5.76717,0.300923,1.0,1.0
5.804988,0.302124,1.0,1.0
5.847405,0.300433,1.0,1.0
5.870122,0.299274,1.0,1.0
5.880584,0.296185,1.0,1.0
5.891898,0.303137,1.0,1.0
5.88997,0.305227,1.0,1.0
5.938363,0.304779,1.0,1.0
5.964727,0.303826,1.0,1.0
5.987017,0.305244,1.0,1.0
5.993713,0.308843,1.0,1.0
6.038903,0.312138,1.0,1.0
6.06161,0.314037,1.0,1.0
6.076182,0.311512,1.0,1.0
6.135345,0.313863,1.0,1.0
6.16716,0.321051,1.0,1.0
6.204911,0.321401,1.0,1.0
6.221655,0.31429,1.0,1.0
6.235912,0.309761,1.0,1.0
6.299558,0.307965,1.0,1.0
6.323784,0.308332,1.0,1.0
6.335807,0.306414,1.0,1.0
6.342735,0.307445,1.0,1.0
6.370133,0.307487,1.0,1.0
6.397467,0.306836,1.0,1.0
6.418708,0.304831,1.0,1.0
6.424303,0.306565,1.0,1.0
6.427839,0.303582,1.0,1.0
6.433119,0.3077,1.0,1.0
6.419577,0.30385,1.0,1.0
6.455857,0.30814,1.0,1.0
6.501726,0.315662,1.0,1.0
6.505204,0.321595,1.0,1.0
6.514514,0.322295,1.0,1.0
6.521046,0.324785,1.0,1.0
6.561964,0.329211,1.0,1.0
6.576787,0.331706,1.0,1.0
6.645075,0.336345,1.0,1.0
6.703587,0.340548,1.0,1.0
